"id","edicao","topico","titulo","link","selecionado","foco","nivel","aplicacao","tema","tecnologia"
"09-6B3",9,Innovation and reform in teaching probability within statistics,"6B3: The interpretation of effect size in published articles",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_6B3_HOEKSTRA.pdf,0,,,,,
"09-6C2",9,Innovation and reform in teaching probability within statistics,"6C2: Using re-sampling and sampling variability in an applied context as a basis for making statistical inferences with confidence",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_6C2_SALDANHA.pdf,1,aluno,Básico,ferramenta,tecnologia,Tinkerplots
"09-6C3",9,Innovation and reform in teaching probability within statistics,"6C3: A case study of an elementary school student’s understanding of stochastic prognoses",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_6C3_STANJA.pdf,0,,,,,
"09-6D1",9,Innovation and reform in teaching probability within statistics,"6D1: Step-by-step activities in the classroom preparing to teach the frequentist definition of probability",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_6D1_CORDANI.pdf,0,,,,,
"09-6D2",9,Innovation and reform in teaching probability within statistics,"6D2: Learning and teaching probability in the 21st century",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_6D2_MANUGUERRA.pdf,0,,,,,
"09-6D3",9,Innovation and reform in teaching probability within statistics,"6D3: Transforming media items into classroom tasks in the context of a study group",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_6D3_BAKOGIANNI.pdf,0,,,,,
"09-6E1",9,Innovation and reform in teaching probability within statistics,"6E1: Model-based informal inference",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_6E1_LEHRER.pdf,0,,,,,
"09-6E2",9,Innovation and reform in teaching probability within statistics,"6E2: Visual representations of empirical probability distributions when using the granular density metaphor",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_6E2_LEE.pdf,0,,,,,
"09-6E3",9,Innovation and reform in teaching probability within statistics,"6E3: Multidirectional modelling for fostering students’ connections between real contexts and data, and probability distributions",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_6E3_PRODROMOU.pdf,1,aluno,Básico,ferramenta,pedagogia,Tinkerplots
"09-6F1",9,Innovation and reform in teaching probability within statistics,"6F1: Teachers and students: from an intuitive approach to a rational evaluation of probability",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_6F1_PERELLIDARGENZIO.pdf,0,,,,,
"09-6F2",9,Innovation and reform in teaching probability within statistics,"6F2: Challenges for learning about distributions in courses for future Mathematics teachers",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_6F2_MAGALHAES.pdf,0,,,,,
"09-6F3",9,Innovation and reform in teaching probability within statistics,"6F3: Odds that don’t add up",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_6F3_FLETCHER.pdf,0,,,,,
"09-7A1",9,Statistical Literacy in the wider society,"7A1: Odyssey: a journey to lifelong statistical literacy",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_7A1_SCHIELD.pdf,0,,,,,
"09-7A2",9,Statistical Literacy in the wider society,"7A2: Teaching statistics for engagement beyond classroom walls",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_7A2_LESSER.pdf,0,,,,,
"09-7A3",9,Statistical Literacy in the wider society,"7A3: Taking statistical literacy to the masses with YouTube, blogging, Facebook and Twitter",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_7A3_PETTY.pdf,0,,,,,
"09-7B1",9,Statistical Literacy in the wider society,"7B1: Statistical literacy requirements for teachers",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_7B1_BEAUDRIE.pdf,0,,,,,
"09-7B2",9,Statistical Literacy in the wider society,"7B2: Developing statistical knowledge for teaching of variability through professional development",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_7B2_WESSELS.pdf,0,,,,,
"09-7B3",9,Statistical Literacy in the wider society,"7B3: Teachers’ views related to goals of the statistics classroom – from global to content-specific",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_7B3_KUNTZE.pdf,0,,,,,
"09-7C1",9,Statistical Literacy in the wider society,"7C1: Towards statistical literacy - relating assessment to the real world",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_7C1_BIDGOOD.pdf,1,aluno,Superior,ferramenta,tecnologia,"Excel,SPSS,Minitab"
"09-7C2",9,Statistical Literacy in the wider society,"7C2: Establishing the validity of the LOCUS assessments through an evidenced-centered design approach",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_7C2_JACOBBE.pdf,0,,,,,
"09-7C3",9,Statistical Literacy in the wider society,"7C3: Sufficiently assessing teachers’ statistical literacy",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_7C3_WANDER.pdf,0,,,,,
"09-7D1",9,Statistical Literacy in the wider society,"7D1: Students’ beliefs about the benefit of statistical knowledge when perceiving information through daily media",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_7D1_STURM.pdf,0,,,,,
"09-7D2",9,Statistical Literacy in the wider society,"7D2: Changing the course: from boring numeracy to inspiring literacy",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_7D2_VEHKALAHTI.pdf,0,,,,,
"09-7D3",9,Statistical Literacy in the wider society,"7D3: A numeracy infusion course for higher education (NICHE): strategies for effective quantitative reasoning (QR) instruction",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_7D3_WILDER.pdf,0,,,,,
"09-7D4",9,Statistical Literacy in the wider society,"7D4: Implementing a quantitative literacy core competency requirement in the College of Arts and Science at Miami University",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_7D4_BAILER.pdf,0,,,,,
"09-7E1",9,Statistical Literacy in the wider society,"7E1: Critical thinking as an impact factor on statistical literacy – theoretical frameworks and results from an interview study",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_7E1_AIZIKOVITSHUDI.pdf,0,,,,,
"09-7E2",9,Statistical Literacy in the wider society,"7E2: A multilevel perspective on factors influencing students’ statistical literacy",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_7E2_SPROESSER.pdf,0,,,,,
"09-7E3",9,Statistical Literacy in the wider society,"7E3: Sustaining communication of the value of statistics in the humanities",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_7E3_JINN.pdf,0,,,,,
"09-7F1",9,Statistical Literacy in the wider society,"7F1: Reconceptualizing statistical literacy: Developing an assessment for the modern introductory statistics course",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_7F1_ZIEGLER.pdf,0,,,,,
"09-7F2",9,Statistical Literacy in the wider society,"7F2: Improving statistical literacy through supplemental instruction",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_7F2_KAPATOU.pdf,0,,,,,
"09-7F3",9,Statistical Literacy in the wider society,"7F3: Interpreting variation of data in risk-context by middle school students",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_7F3_ORTA.pdf,0,,,,,
"09-8A1",9,Research in Statistics Education,"8A1: Students’ visual reasoning and the randomization test",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_8A1_BUDGETT.pdf,0,,,,,
"09-8A2",9,Research in Statistics Education,"8A2: Designing and implementing an alternative teaching concept within a continuous professional development course for German secondary school teachers",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_8A2_OESTERHAUS.pdf,0,,,,,
"09-8A3",9,Research in Statistics Education,"8A3: Quantitative evidence for the use of simulation and randomization in the introductory statistics course",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_8A3_TINTLE.pdf,0,,,,,
"09-8B1",9,Research in Statistics Education,"8B1: The symbiotic, mutualistic relationship between modeling and simulation in developing students’ statistical reasoning about inference and uncertainty",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_8B1_ZIEFFLER.pdf,0,,,,,
"09-8B2",9,Research in Statistics Education,"8B2: Bootstrapping for learning statistics",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_8B2_HESTERBERG.pdf,0,,,,,
"09-8B3",9,Research in Statistics Education,"8B3: From data to decision-making: using simulation and resampling methods to teach inferential concepts",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_8B3_STEPHENS.pdf,1,aluno,NA,ferramenta,tecnologia,JMP
"09-8C1",9,Research in Statistics Education,"8C1: Informal statistical inference revisited",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_8C1_MAKAR.pdf,0,,,,,
"09-8C2",9,Research in Statistics Education,"8C2: Students’ reasoning about uncertainty while making informal statistical inferences in an “integrated pedagogic approach”",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_8C2_MANOR.pdf,0,,,,,
"09-8C3",9,Research in Statistics Education,"8C3: Exploring informal inferential reasoning through data games",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_8C3_KREETONG.pdf,0,,,,,
"09-8D1",9,Research in Statistics Education,"8D1: Long-term impact on students’ informal inferential reasoning",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_8D1_GIL.pdf,0,,,,,
"09-8D2",9,Research in Statistics Education,"8D2: Statistical reasoning with the sampling distribution",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_8D2_JACOB.pdf,0,,,,,
"09-8D3",9,Research in Statistics Education,"8D3: Extending the curriculum with TinkerPlots: opportunities for early development of informal inference",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_8D3_FITZALLEN.pdf,1,aluno,Básico,ferramenta,curriculo,Tinkerplots
"09-8E1",9,Research in Statistics Education,"8E1: Empirical research on understanding probability and related concepts — a review of vital issues",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_8E1_BOROVCNIK.pdf,0,,,,,
"09-8E2",9,Research in Statistics Education,"8E2: Reasoning development of a high school student about probability concept",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_8E2_VALDEZ.pdf,0,,,,,
"09-8E3",9,Research in Statistics Education,"8E3: Characteristics of students’ probabalistic reasoning in a simulation-based statistics course",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_8E3_WEINBERG.pdf,0,,,,,
"09-8F1",9,Research in Statistics Education,"8F1: Teachers’ professional development in a stochastics investigation community",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_8F1_NACARATO.pdf,0,,,,,
"09-8F2",9,Research in Statistics Education,"8F2: A teacher development program in statistics within a community of practice",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_8F2_ZAPATACARDONA.pdf,0,,,,,
"09-8F3",9,Research in Statistics Education,"8F3: Professional development for teaching statistics: a collaborative action research project with middle-school mathematics teachers",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_8F3_SOUZA.pdf,0,,,,,
"09-8F4",9,Research in Statistics Education,"8F4: Learning and teaching statistical investigations: a case study of a prospective teacher",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_8F4_SANTOS.pdf,0,,,,,
"09-8G1",9,Research in Statistics Education,"8G1: Describing distributions",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_8G1_ARNOLD.pdf,0,,,,,
"09-8G3",9,Research in Statistics Education,"8G3: Cultural diversity in statistics education: bridging uniqueness",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_8G3_VERHOEVEN.pdf,0,,,,,
"09-8G4",9,Research in Statistics Education,"8G4: About central issues of mental model theory in context of learning statistics",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_8G4_VOGEL.pdf,0,,,,,
"09-8I3",9,Research in Statistics Education,"8I3: Risk literacy: first steps in primary school",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_8I3_TILL.pdf,0,,,,,
"09-8I4",9,Research in Statistics Education,"8I4: Comparing fast and frugal trees and Bayesian networks for risk assessment",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_8I4_LASKEY.pdf,0,,,,,
"09-8J1",9,Research in Statistics Education,"8J1: Constructing inferential concepts through bootstrap and randomization-test simulations: a case study",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_8J1_PFANNKUCH.pdf,1,aluno,Superior,ferramenta,tecnologia,Visual Inference Tool
"09-8J2",9,Research in Statistics Education,"8J2: Measuring the effectiveness of using computer assisted statistics textbooks in Kenya",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_8J2_ZACHARIAH.pdf,1,"aluno,professor","Básico,Superior",ferramenta,pedagogia,CAST
"09-8J3",9,Research in Statistics Education,"8J3: Comparing groups by using TinkerPlots as part of a data analysis task — tertiary students’ strategies and difficulties",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_8J3_FRISCHEMEIER.pdf,1,professor,NI,ferramenta,pedagogia,Tinkerplots
"09-9A1",9,Technology in Statistics Education,"9A1: Expressions of uncertainty when variation is partially-determined",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_9A1_AINLEY.pdf,0,,,,,
"09-9A2",9,Technology in Statistics Education,"9A2: A learning trajectory on hypothesis testing with TinkerPlots – design and exploratory evaluation",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_9A2_PODWORNY.pdf,1,professor,NI,ferramenta,pedagogia,Tinkerplots
"09-9A3",9,Technology in Statistics Education,"9A3: Students’ emergent roles in developing their reasoning about uncertainty and modeling",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_9A3_ARIDOR.pdf,1,aluno,Básico,ferramenta,tecnologia,Tinkerplots
"09-9B1",9,Technology in Statistics Education,"9B1: Hierarchical data visualization as a tool for developing student understanding of variation of data generated in simulations",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_9B1_FINZER.pdf,1,aluno,NI,ferramenta,tecnologia,NetLogo
"09-9B2",9,Technology in Statistics Education,"9B2: StatKey: online tools for bootstrap intervals and randomization tests",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_9B2_LOCKMORGAN.pdf,1,aluno,NA,ferramenta,"pedagogia,tecnologia",StatKey
"09-9B3",9,Technology in Statistics Education,"9B3: Teaching resampling in an introductory statistics course",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_9B3_WEST.pdf,1,aluno,NI,ferramenta,pedagogia,StatCrunch
"09-9C1",9,Technology in Statistics Education,"9C1: Exploring “white flight” via open data and big data",https://iase-web.org/icots/9/proceedings/pdfs/ICOTS9_9C1_RIDGWAY.pdf,0,,,,,
